MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,8,"M ","ISM","M1","WTEMP",,16.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,9,"M ","ISM","M1","WTEMP",,16.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,10,"M ","ISM","M1","WTEMP",,15.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,11,"M ","ISM","M1","WTEMP",,15.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,12,"M ","ISM","M1","WTEMP",,15.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444622,"BAY696","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/10/2017,11:18:00,27.5,7.50,14.50,13,"M ","ISM","M1","WTEMP",,15.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,0.5,"S ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,7,"AP","ISM","M1","WTEMP",,11.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,26,"B ","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,17,"BP","ISM","M1","WTEMP",,8.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,1,"M ","ISM","M1","WTEMP",,12.60000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,2,"M ","ISM","M1","WTEMP",,12.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444600,"BAY694","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/12/2017,11:28:00,27.5,8.50,15.50,3,"M ","ISM","M1","WTEMP",,12.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,13,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,14,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,15,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,16,"M ","ISM","M1","WTEMP",,6.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,19,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,21,"M ","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,23,"M ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,25,"M ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,0.5,"S ","ISM","M1","WTEMP",,4.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,8,"AP","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,27,"B ","ISM","M1","WTEMP",,6.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,17,"BP","ISM","M1","WTEMP",,6.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,1,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,2,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,3,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,4,"M ","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,5,"M ","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,6,"M ","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,7,"M ","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,9,"M ","ISM","M1","WTEMP",,5.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,10,"M ","ISM","M1","WTEMP",,6.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,11,"M ","ISM","M1","WTEMP",,6.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444586,"BAY692","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/21/2017,10:57:00,28,9.50,15.50,12,"M ","ISM","M1","WTEMP",,6.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,0.5,"S ","ISM","M1","WTEMP",,4.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,9,"AP","ISM","M1","WTEMP",,4.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,27,"B ","ISM","M1","WTEMP",,5.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,19,"M ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,21,"M ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,23,"M ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,25,"M ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,22,"BP","ISM","M1","WTEMP",,5.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,1,"M ","ISM","M1","WTEMP",,4.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,2,"M ","ISM","M1","WTEMP",,4.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,3,"M ","ISM","M1","WTEMP",,4.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,4,"M ","ISM","M1","WTEMP",,4.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,5,"M ","ISM","M1","WTEMP",,4.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,6,"M ","ISM","M1","WTEMP",,4.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,7,"M ","ISM","M1","WTEMP",,4.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,8,"M ","ISM","M1","WTEMP",,4.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,10,"M ","ISM","M1","WTEMP",,4.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,11,"M ","ISM","M1","WTEMP",,5.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,12,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,13,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,14,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,15,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,16,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,17,"M ","ISM","M1","WTEMP",,5.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,18,"M ","ISM","M1","WTEMP",,5.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,19,"M ","ISM","M1","WTEMP",,5.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,20,"M ","ISM","M1","WTEMP",,5.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,21,"M ","ISM","M1","WTEMP",,5.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,23,"M ","ISM","M1","WTEMP",,5.60000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,24,"M ","ISM","M1","WTEMP",,5.60000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444572,"BAY690","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/15/2017,11:33:00,28,10.50,20.50,25,"M ","ISM","M1","WTEMP",,5.60000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,0.5,"S ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,25,"M ","ISM","M1","WTEMP",,9.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,5,"AP","ISM","M1","WTEMP",,3.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,15,"M ","ISM","M1","WTEMP",,8.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,19,"M ","ISM","M1","WTEMP",,8.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,21,"M ","ISM","M1","WTEMP",,8.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,23,"M ","ISM","M1","WTEMP",,9.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,17,"BP","ISM","M1","WTEMP",,8.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,1,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,2,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,3,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,5,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,7,"M ","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,11,"M ","ISM","M1","WTEMP",,7.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,13,"M ","ISM","M1","WTEMP",,8.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,26,"B ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,15,"BP","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,1,"M ","ISM","M1","WTEMP",,3.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,2,"M ","ISM","M1","WTEMP",,3.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,3,"M ","ISM","M1","WTEMP",,3.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,4,"M ","ISM","M1","WTEMP",,3.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,6,"M ","ISM","M1","WTEMP",,3.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,7,"M ","ISM","M1","WTEMP",,4.00000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,8,"M ","ISM","M1","WTEMP",,4.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,9,"M ","ISM","M1","WTEMP",,4.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,10,"M ","ISM","M1","WTEMP",,4.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,11,"M ","ISM","M1","WTEMP",,4.30000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,12,"M ","ISM","M1","WTEMP",,4.40000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,13,"M ","ISM","M1","WTEMP",,4.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,14,"M ","ISM","M1","WTEMP",,4.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",444564,"BAY689","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/18/2017,11:38:00,27.5,6.50,13.50,17,"M ","ISM","M1","WTEMP",,5.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,0.5,"S ","ISM","M1","WTEMP",,13.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,9,"AP","ISM","M1","WTEMP",,7.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423115,"BAY686","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/13/2016,11:38:00,27.5,,,26,"B ","ISM","M1","WTEMP",,9.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,15,"M ","ISM","M1","WTEMP",,14.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,19,"M ","ISM","M1","WTEMP",,14.90000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,21,"M ","ISM","M1","WTEMP",,15.10000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,23,"M ","ISM","M1","WTEMP",,15.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,17,"BP","ISM","M1","WTEMP",,14.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,1,"M ","ISM","M1","WTEMP",,13.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,2,"M ","ISM","M1","WTEMP",,13.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,3,"M ","ISM","M1","WTEMP",,13.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,5,"M ","ISM","M1","WTEMP",,13.70000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,7,"M ","ISM","M1","WTEMP",,13.80000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,11,"M ","ISM","M1","WTEMP",,14.20000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",425044,"BAY684","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/15/2016,11:30:00,26.5,,,13,"M ","ISM","M1","WTEMP",,14.50000,"DEG C","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",423011,"BAY683","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",10/18/2016,10:49:00,27,,,0.5,"S ","ISM","M1","WTEMP",,19.60000,"DEG C","F01 ",,,,,,38.64618,-76.42127
